,time,content_original,search_key,hash_tags,datetime,date,content_all,content_noun
123,2019-12-04T20:02:02.000Z,"Standardized  #data  reporting is indeed a must have for the future of  #sustainablefinance , but also a common definition for sustainable or green will also need to be harmonized. Will there be more steps taken soon?  #greenfinance   #WednesdayWisdom  ","""sustainablefinance""AND""definition""",data,2019-12-04 20:02:02+00:00,2019-12-04,"['standardized', 'data', 'reporting', 'indeed', 'must', 'future', 'sustainablefinance', 'also', 'common', 'definition', 'sustainable', 'green', 'also', 'need', 'harmonize', 'step', 'take', 'soon', 'greenfinance', 'wednesdaywisdom']","['data', 'reporting', 'future', 'sustainablefinance', 'definition', 'step', 'greenfinance', 'wednesdaywisdom']"
124,2019-11-20T17:27:02.000Z,"IA launches definitions on responsible and ESG investing to create a common language for advisers, fund managers and consumers.  #impinv   #sustainablefinance   #SDGs   #ESG      ","""sustainablefinance""AND""definition""",impinv,2019-11-20 17:27:02+00:00,2019-11-20,"['ia', 'launch', 'definition', 'responsible', 'esg', 'invest', 'create', 'common', 'language', 'adviser', 'fund', 'manager', 'consumer', 'impinv', 'sustainablefinance', 'sdgs', 'esg']","['ia', 'launch', 'definition', 'language', 'adviser', 'fund', 'manager', 'consumer', 'sustainablefinance', 'esg']"
125,2019-11-18T20:55:37.000Z,[UK] Investment Association launches ESG definitions. [Could begin to establish definitions everywhere!]     #ESG   #ethicalinvesting   #sustainablefinance   #invetment   #investing,"""sustainablefinance""AND""definition""",ESG,2019-11-18 20:55:37+00:00,2019-11-18,"['uk', 'investment', 'association', 'launch', 'esg', 'definition', 'could', 'begin', 'establish', 'definition', 'everywhere', 'esg', 'ethicalinvesting', 'sustainablefinance', 'invetment', 'invest']","['investment', 'association', 'definition', 'definition', 'sustainablefinance']"
126,2019-11-18T09:32:00.000Z,"the  #Esg  space is being defined now, in fact it's not easy to find common definitions about Esg,  #sustainablefinance  etc., prof. Sciarelli says  #settimanasri   #Napoli","""sustainablefinance""AND""definition""",Esg,2019-11-18 09:32:00+00:00,2019-11-18,"['esg', 'space', 'define', 'fact', ""'s"", 'easy', 'find', 'common', 'definition', 'esg', 'sustainablefinance', 'etc.', 'prof.', 'sciarelli', 'say', 'settimanasri', 'napoli']","['space', 'fact', 'definition', 'esg', 'sustainablefinance', 'etc.', 'prof.', 'sciarelli', 'napoli']"
127,2019-11-15T20:01:59.000Z,The case for standardizing terminology for  #greenfinance  /  #sustainablefinance  /  #ESG  all is laid out in today's  #FridayReads . An agreed upon set of terms will greatly move forward the work on common definitions and standards in the space.   ,"""sustainablefinance""AND""definition""",greenfinance,2019-11-15 20:01:59+00:00,2019-11-15,"['case', 'standardize', 'terminology', 'greenfinance', 'sustainablefinance', 'esg', 'lay', 'today', ""'s"", 'fridayreads', 'agreed', 'upon', 'set', 'term', 'greatly', 'move', 'forward', 'work', 'common', 'definition', 'standard', 'space']","['case', 'terminology', 'greenfinance', 'sustainablefinance', 'esg', 'today', 'fridayreads', 'upon', 'set', 'term', 'work', 'definition', 'standard', 'space']"
128,2019-10-29T08:59:48.000Z,": besoin d'harmoniser la taxonomie, le vocabulaire, les définitions et les principes de la  #greenfinance  et  #sustainablefinance  ?   a commencé les travaux sur des  #normesinternationales  qui cristallisent le consensus des expert et des nations. The OECD  #GreenFinance  and Investment Forum is starting soon At 9:15  @OECD  SG Angel Gurría will give a greeting along with keynotes from Brune Poirson, Satoru Morishita & Daniel Klier.

Watch the livestream   http://oe.cd/forumgfi  #OECDgfi   #ClimateAction","""sustainablefinance""AND""definition""",greenfinance,2019-10-29 08:59:48+00:00,2019-10-29,"['besoin', ""d'harmoniser"", 'la', 'taxonomie', 'le', 'vocabulaire', 'les', 'définitions', 'et', 'le', 'principe', 'de', 'la', 'greenfinance', 'et', 'sustainablefinance', 'commencé', 'les', 'travaux', 'sur', 'de', 'normesinternationales', 'qui', 'cristallisent', 'le', 'consensus', 'des', 'expert', 'et', 'de', 'nation', 'oecd', 'greenfinance', 'investment', 'forum', 'start', 'soon', '9:15', 'oecd', 'sg', 'angel', 'gurría', 'give', 'greeting', 'along', 'keynote', 'brune', 'poirson', 'satoru', 'morishita', 'daniel', 'klier', 'watch', 'livestream', 'http', '//oe.cd/forumgfi', 'oecdgfi', 'climateaction']","['besoin', ""d'harmoniser"", 'la', 'taxonomie', 'vocabulaire', 'définitions', 'le', 'greenfinance', 'sustainablefinance', 'commencé', 'sur', 'de', 'normesinternationales', 'consensus', 'de', 'nation', 'greenfinance', 'investment', 'forum', 'oecd', 'sg', 'gurría', 'greeting', 'keynote', 'brune', 'poirson', 'satoru', 'morishita', 'daniel', 'klier', 'livestream', 'http', 'climateaction']"
129,2019-09-24T22:44:15.000Z,"#HSBC   #sustainablefinance  survey identifies four barriers for growth: (1) lack of disclosure, (2) inconsistent  #ESG  definitions, (3) shortage of skills, and (4) a mismatch between investor appetite and the need for investment","""sustainablefinance""AND""definition""",HSBC,2019-09-24 22:44:15+00:00,2019-09-24,"['hsbc', 'sustainablefinance', 'survey', 'identify', 'four', 'barrier', 'growth', '1', 'lack', 'disclosure', '2', 'inconsistent', 'esg', 'definition', '3', 'shortage', 'skill', '4', 'mismatch', 'investor', 'appetite', 'need', 'investment']","['hsbc', 'sustainablefinance', 'survey', 'barrier', 'growth', 'lack', 'disclosure', 'inconsistent', 'definition', 'shortage', 'skill', 'mismatch', 'investor', 'appetite', 'need', 'investment']"
130,2019-10-10T13:02:13.000Z,Is there a common definition of  #esgintegration ?    #sustainablefinance   #BuildingBridgesSummit,"""sustainablefinance""AND""definition""",esgintegration,2019-10-10 13:02:13+00:00,2019-10-10,"['common', 'definition', 'esgintegration', 'sustainablefinance', 'buildingbridgessummit']","['definition', 'esgintegration', 'sustainablefinance', 'buildingbridgessummit']"
131,2019-09-15T19:35:06.000Z,It is not always easy to understand the extent of  #ImpactInvestment  and  #SustainableFinance . Here is a short and clear definition : ,"""sustainablefinance""AND""definition""",ImpactInvestment,2019-09-15 19:35:06+00:00,2019-09-15,"['always', 'easy', 'understand', 'extent', 'impactinvestment', 'sustainablefinance', 'short', 'clear', 'definition']","['extent', 'impactinvestment', 'sustainablefinance', 'definition']"
132,2019-09-24T15:41:22.000Z,I like the definition of  #sustainablefinance  from   here at  #wef   #ClimateActionSummit  “ it is a way to introduce science into finance”    #investintheplanet,"""sustainablefinance""AND""definition""",sustainablefinance,2019-09-24 15:41:22+00:00,2019-09-24,"['like', 'definition', 'sustainablefinance', 'wef', 'climateactionsummit', '“', 'way', 'introduce', 'science', 'finance', '”', 'investintheplanet']","['definition', 'sustainablefinance', 'climateactionsummit', 'way', 'science', 'finance', 'investintheplanet']"
133,2019-09-24T18:52:39.000Z,".  Daniel Klier: 4 challenges in  #sustainablefinance 1. Lack of disclosure
2. Inconsistency of definitions
3. Education in financial industry on sust finance is not good enough 
Mismatch on where money is (US $) + where it needs to go (emerging markets)  #climateweeknyc","""sustainablefinance""AND""definition""",sustainablefinance,2019-09-24 18:52:39+00:00,2019-09-24,"['daniel', 'klier', '4', 'challenge', 'sustainablefinance', '1.', 'lack', 'disclosure', '2.', 'inconsistency', 'definition', '3.', 'education', 'financial', 'industry', 'sust', 'finance', 'good', 'enough', 'mismatch', 'money', 'u', 'need', 'go', 'emerge', 'market', 'climateweeknyc']","['daniel', 'klier', 'challenge', 'sustainablefinance', 'lack', 'disclosure', 'inconsistency', 'definition', 'education', 'industry', 'finance', 'mismatch', 'money', 'market', 'climateweeknyc']"
134,2019-09-11T04:48:34.000Z,"Two factors hamper investor interest in sustainable finance options in Germany. First, banks do not regularly inform their customers about green investment options. Second, the unclear definition of sustainable finance.  #sustainablefinance   #ActOnClimate  ","""sustainablefinance""AND""definition""",sustainablefinance,2019-09-11 04:48:34+00:00,2019-09-11,"['two', 'factor', 'hamper', 'investor', 'interest', 'sustainable', 'finance', 'option', 'germany', 'first', 'bank', 'regularly', 'inform', 'customer', 'green', 'investment', 'option', 'second', 'unclear', 'definition', 'sustainable', 'finance', 'sustainablefinance', 'actonclimate']","['factor', 'investor', 'interest', 'finance', 'option', 'germany', 'bank', 'customer', 'investment', 'option', 'definition', 'finance', 'sustainablefinance', 'actonclimate']"
135,2019-08-26T15:42:48.000Z,"Repetitio mater lectionis est: Hessen, Brandenburg, NRW und BaWü steuern ihre Pensionsfonds um - auf Basis einer einheitlichen Definition von  #Nachhaltigkeit , in regional unterschiedlicher Ausprägung    #ESG   #Klima   #SustainableFinance","""sustainablefinance""AND""definition""",Nachhaltigkeit,2019-08-26 15:42:48+00:00,2019-08-26,"['repetitio', 'mater', 'lectionis', 'est', 'hessen', 'brandenburg', 'nrw', 'und', 'bawü', 'steuern', 'ihre', 'pensionsfonds', 'um', 'auf', 'basis', 'einer', 'einheitlichen', 'definition', 'von', 'nachhaltigkeit', 'regional', 'unterschiedlicher', 'ausprägung', 'esg', 'klima', 'sustainablefinance']","['repetitio', 'mater', 'lectionis', 'est', 'hessen', 'brandenburg', 'und', 'bawü', 'pensionsfonds', 'basis', 'einer', 'definition', 'von', 'nachhaltigkeit', 'ausprägung', 'sustainablefinance']"
136,2019-07-22T09:56:22.000Z,Neues zu  #Nachhaltigkeit  beim Thema  : ExpertInnen der Technical Expert Group on  #SustainableFinance  haben der   Kriterien zur Definition von  #nachhaltigen  Geldanlagen vorgelegt - Fragen & Antworten in unserem neuen Beitrag:    ,"""sustainablefinance""AND""definition""",Nachhaltigkeit,2019-07-22 09:56:22+00:00,2019-07-22,"['neues', 'zu', 'nachhaltigkeit', 'beim', 'thema', 'expertinnen', 'der', 'technical', 'expert', 'group', 'sustainablefinance', 'haben', 'der', 'kriterien', 'zur', 'definition', 'von', 'nachhaltigen', 'geldanlagen', 'vorgelegt', 'fragen', 'antworten', 'unserem', 'neuen', 'beitrag']","['neues', 'beim', 'thema', 'der', 'expert', 'group', 'sustainablefinance', 'haben', 'der', 'kriterien', 'definition', 'nachhaltigen', 'geldanlagen', 'fragen', 'antworten', 'beitrag']"
137,2019-08-05T15:27:35.000Z,We couldn't agree more! Access to clear and transparent data will be a pillar of the definition dilemma in Green finance.  #ESG   #ImpactInvesting   #SustainableFinance   #GreenFinance Valid point that clearer metrics are needed for  #greenbonds  assessment especially as its popularity grows. Think this is part of the larger definition dilemma in general for  #greenfinance . What is green?! Billion dollar question!  #MondayMorning  Read more:  http://ow.ly/mPLf50vj2bV,"""sustainablefinance""AND""definition""",ESG,2019-08-05 15:27:35+00:00,2019-08-05,"['could', ""n't"", 'agree', 'access', 'clear', 'transparent', 'data', 'pillar', 'definition', 'dilemma', 'green', 'finance', 'esg', 'impactinvesting', 'sustainablefinance', 'greenfinance', 'valid', 'point', 'clear', 'metric', 'need', 'greenbonds', 'assessment', 'especially', 'popularity', 'grows', 'think', 'part', 'large', 'definition', 'dilemma', 'general', 'greenfinance', 'green', 'billion', 'dollar', 'question', 'mondaymorning', 'read', 'http', '//ow.ly/mplf50vj2bv']","['access', 'data', 'pillar', 'definition', 'dilemma', 'finance', 'sustainablefinance', 'greenfinance', 'point', 'metric', 'greenbonds', 'popularity', 'grows', 'part', 'definition', 'dilemma', 'greenfinance', 'dollar', 'question', 'http', '//ow.ly/mplf50vj2bv']"
138,2019-07-22T09:56:22.000Z,"Echte Männer reisen mit Stil und Komfort.   Dieser Rucksack ist kein gewöhnlicher Beutel. Er ist für Reisende gemacht, die das Beste verlangen. Probier ihn aus und erlebe den Unterschied.  #Reisen   #Reiseziel   #DeutschlandTourismus","""sustainablefinance""AND""definition""",Reisen,2019-07-22 09:56:22+00:00,2019-07-22,"['echte', 'männer', 'reisen', 'mit', 'stil', 'und', 'komfort', 'dieser', 'rucksack', 'ist', 'kein', 'gewöhnlicher', 'beutel', 'er', 'ist', 'für', 'reisende', 'gemacht', 'die', 'das', 'beste', 'verlangen', 'probier', 'ihn', 'au', 'und', 'erlebe', 'den', 'unterschied', 'reisen', 'reiseziel', 'deutschlandtourismus']","['echte', 'männer', 'mit', 'stil', 'komfort', 'ist', 'kein', 'gewöhnlicher', 'beutel', 'für', 'reisende', 'gemacht', 'beste', 'verlangen', 'au', 'den', 'deutschlandtourismus']"
139,2019-06-27T15:11:56.000Z, has just published its latest  #SustainableFinance  research on the  #EUTaxonomy . The green definitions on what is an eligible green investment is likely to re-accelerate growth in the sustainable finance market in Europe.  What are your thoughts?,"""sustainablefinance""AND""definition""",SustainableFinance,2019-06-27 15:11:56+00:00,2019-06-27,"['publish', 'late', 'sustainablefinance', 'research', 'eutaxonomy', 'green', 'definition', 'eligible', 'green', 'investment', 'likely', 're-accelerate', 'growth', 'sustainable', 'finance', 'market', 'europe', 'thought']","['sustainablefinance', 'research', 'eutaxonomy', 'definition', 'investment', 'growth', 'finance', 'market', 'europe', 'thought']"
140,2019-06-04T11:42:23.000Z,"Alexander Schindler  : auch Privatwirtschaft muss  #nachhaltig  investieren. Frau Mikus  #KENFO :  #Klimaschutz  und  #nachhaltiges  Wirtschaften zusammen denken. Die eine Definition gibt es nicht, aber viele Möglichkeiten  #Transparenz   #ESG   #SustainableFinance","""sustainablefinance""AND""definition""",nachhaltig,2019-06-04 11:42:23+00:00,2019-06-04,"['alexander', 'schindler', 'auch', 'privatwirtschaft', 'mus', 'nachhaltig', 'investieren', 'frau', 'mikus', 'kenfo', 'klimaschutz', 'und', 'nachhaltiges', 'wirtschaften', 'zusammen', 'denken', 'die', 'eine', 'definition', 'gibt', 'e', 'nicht', 'aber', 'viele', 'möglichkeiten', 'transparenz', 'esg', 'sustainablefinance']","['alexander', 'schindler', 'privatwirtschaft', 'mus', 'investieren', 'mikus', 'kenfo', 'nachhaltiges', 'zusammen', 'definition', 'gibt', 'e', 'nicht', 'sustainablefinance']"
141,2019-06-25T12:40:51.000Z,"Carlo Cimbri, CEO of ICMIF member   : ""Insurance has, by definition, social impact and is one of the pillars that provides balance for a social community, a country, a state.""  #FinanzaSostenibile   #sustainablefinance   #integratedreport #Cimbri : “L’assicurazione produce impatto sociale per definizione è uno dei pilastri dell’equilibrio di una comunità sociale, di un paese, di uno stato”. #FinanzaSostenibile  twitter.com/UnipolGroup_PR…","""sustainablefinance""AND""definition""",FinanzaSostenibile,2019-06-25 12:40:51+00:00,2019-06-25,"['carlo', 'cimbri', 'ceo', 'icmif', 'member', '``', 'insurance', 'definition', 'social', 'impact', 'one', 'pillar', 'provide', 'balance', 'social', 'community', 'country', 'state', ""''"", 'finanzasostenibile', 'sustainablefinance', 'integratedreport', 'cimbri', '“', 'l', '’', 'assicurazione', 'produce', 'impatto', 'sociale', 'per', 'definizione', 'è', 'uno', 'dei', 'pilastri', 'dell', '’', 'equilibrio', 'di', 'una', 'comunità', 'sociale', 'di', 'un', 'paese', 'di', 'uno', 'stato', '”', 'finanzasostenibile', 'twitter.com/unipolgroup_pr…']","['carlo', 'cimbri', 'ceo', 'member', 'insurance', 'definition', 'impact', 'pillar', 'balance', 'community', 'country', 'state', 'sustainablefinance', 'integratedreport', 'cimbri', 'l', '’', 'assicurazione', 'produce', 'definizione', 'è', 'dei', 'pilastri', 'dell', '’', 'equilibrio', 'di', 'comunità', 'sociale', 'paese', 'stato', '”', 'twitter.com/unipolgroup_pr…']"
